scenario_id,U_max,U_mean,U_min,U_std,U_at_0,U_trend,U_persistence_high,U_max_gradient,U_integral,U_x_mean,U_y_mean,U_x_max,U_y_max,U_x_std,U_y_std,DU_dominant,DU_spread,Wind_veering,U_vector_magnitude,Onshore_wind_mean,Onshore_wind_max,S_max,S_mean,Hs_mean,Hs_max,Tp_mean,Tp_max,Tp_p90,Tp_std,sinDp_mean,cosDp_mean,Dp_concentration,Tp_max_x_sinDp_mean,Tp_max_x_cosDp_mean,NMmax,NMmean,NMrange,NMslope,Tmax,T_integral,Tslopemax,T_skewness,Tstd
95,9.55,7.575675675675676,6.67,0.8651434517529621,7.17,2.880000000000001,0.0,0.1600000000000001,2721.9,4.402681531205519,-5.937406787396398,7.051124475474946,-5.020777190168348,1.8100976052316424,0.4758968064936178,306.55752258359155,0.221776216272421,38.78999999999997,7.3916442030335165,5.937406787396397,6.591483304248507,-0.05,-0.0586486486486486,1.478918918918919,1.5,21.05864864864865,21.35,21.288,0.1933651099382126,-0.9788476553118762,-0.203884425844585,0.999855785306828,-20.89839744090856,-4.35293249178189,0.362,0.362,0.0,0.0,2.13,54.74999999999999,0.19,-0.6148278321004278,0.5685485730457379
96,11.45,10.608648648648648,10.06,0.409483274661986,10.49,1.3899999999999988,0.0,0.0600000000000005,3817.65,-8.809099818134754,-5.866901676899644,-8.330256486028071,-5.135728427520707,0.2658931762051281,0.7871649314347186,213.6638008062192,0.0682261913392157,9.539999999999992,10.58398672014802,5.866901676899645,7.855528427609897,0.07,0.0643243243243243,4.014864864864865,4.17,18.070270270270264,19.54,19.54,1.672760279890997,-0.8798575482554993,-0.4751741056649605,0.999969867504353,-17.192416492912457,-9.284902024693327,0.451,0.451,0.0,0.0,2.06,49.7,0.19,-0.5304095543974303,0.6114256651848609
97,12.59,12.014864864864863,10.38,0.6991872564458916,12.46,-2.209999999999999,0.0,0.1300000000000007,4330.65,-5.427208903630739,-10.712446621191148,-5.322569830664695,-8.841874721735651,0.0539119011710825,0.7948741736490706,243.13202006391884,0.0317959504502382,-5.490000000000009,12.008792990784643,10.712446621191148,11.30616717882615,0.34,0.3002702702702702,4.541621621621621,4.85,18.65405405405405,19.12,19.022,0.2685341536429844,-0.8771498336307265,-0.4801932402647259,0.9999886892532076,-16.77110481901949,-9.18129475386156,0.451,0.451,0.0,0.0,1.9,44.605,0.18,-0.5861322636948777,0.6008501403523442
98,13.6,12.899729729729728,10.79,0.6491553201327736,13.33,2.030000000000001,0.0,0.3800000000000008,4654.85,-9.021547983663575,-9.104007518241955,-7.129850344295403,-5.252494525673479,0.9574208521413136,1.279255302066124,225.2606568784932,0.113549578572261,27.080000000000013,12.816835838605034,9.104007518241955,10.654465452004183,-0.03,-0.0394594594594594,2.2067567567567568,2.25,11.18432432432433,11.91,11.766,0.4220704471783118,-0.7949061351870789,-0.6053683915874332,0.999172984668428,-9.46733207007811,-7.209937543806329,0.499,0.4989999999999998,0.0,0.0,2.23,55.305,0.19,-0.5480672732465267,0.6335705859358046
99,14.58,13.584864864864866,12.76,0.4969127479103273,13.57,0.8399999999999999,0.0,0.2200000000000006,4894.2,-12.79879315373153,-4.362904275296681,-11.895024875974126,-1.513352465014181,0.610735181103078,1.2563591472311948,198.8234239707192,0.0963277860558423,22.51000000000002,13.521983578876553,4.362904275296684,6.751454894072386,-0.27,-0.2789189189189189,1.5367567567567568,1.58,10.357837837837836,13.56,13.244,1.7239475992775373,-0.4547976889309245,-0.7899502190720791,0.9115164762465544,-6.167056661903336,-10.711724970617391,0.508,0.5079999999999999,0.0,0.0,1.98,49.245,0.18,-0.6624062528770759,0.5690431269689679
100,23.37,19.42648648648649,15.58,3.053762602692155,19.38,-7.610000000000001,86.48648648648648,0.5999999999999979,6993.950000000001,-8.016712429194792,-15.596186104629949,0.5192753994009895,-8.638319467825694,8.493226402808258,2.658994044977407,242.7960433985168,0.452516804751063,70.04000000000002,17.535925957378428,15.596186104629952,19.180891197245824,0.07,0.0489189189189189,3.871351351351352,3.96,10.63081081081081,12.2,12.02,1.100578173306559,-0.9361193368875969,-0.331387079756324,0.993044213277686,-11.42065591002868,-4.042922373027152,0.515,0.5150000000000001,0.0,0.0,2.36,57.26499999999999,0.21,-0.6078085923360045,0.708976669706739
101,17.71,13.717567567567569,10.58,2.2605170484903905,13.36,-7.130000000000001,21.62162162162162,0.2699999999999996,4934.05,6.608295465369539,-12.014232368169967,8.450481644197664,-9.139379645062508,0.8025230950064876,2.15086160067821,298.81250602236844,0.0291942901805888,1.75,13.711723026447354,12.014232368169964,15.563851065243403,0.58,0.5624324324324323,4.98,5.09,13.214864864864866,13.33,13.33,0.1018908165403144,-0.9308192441997116,-0.3646342877773378,0.9996912669396532,-12.407820525182158,-4.860575056071913,0.518,0.5180000000000001,0.0,0.0,2.41,60.155,0.22,-0.5505087050635508,0.6701853695139813
102,15.85,13.522972972972974,11.14,1.3855662611850812,13.52,4.709999999999999,0.0,0.1799999999999997,4868.55,9.277686850042569,9.806744596954704,11.914836787821764,10.452710859847276,1.5231196529331026,0.4722134447341996,46.587944314098365,0.0584214031350064,-11.420000000000016,13.499915291488056,-9.806744596954706,-8.85921759429455,-0.04,-0.0532432432432432,1.2005405405405405,1.27,10.576216216216215,10.91,10.838,0.1925834512178559,-0.9201866088682732,0.391446695850759,0.9999869553314028,-10.03923590275286,4.270683451731781,0.374,0.374,0.0,0.0,2.36,57.765,0.2099999999999999,-0.569353932476685,0.6856232069326323
103,4.44,2.212702702702703,0.3,1.292988678382424,2.18,3.9700000000000006,0.0,0.1300000000000007,794.1500000000001,-1.104486932959314,1.3802072577028812,0.8076017839668473,4.365933961769643,0.7912898724699691,1.6783533154273131,128.6679358431037,0.6701035981701058,-148.44,1.7677283330007412,-1.380207257702881,0.3490584264697782,0.06,0.0521621621621621,0.5854054054054054,0.61,12.062432432432432,12.29,12.244,0.1354153850775638,-0.9866118317008858,0.1445018138361245,0.9971377440725564,-12.125459411603886,1.7759272920459708,0.374,0.374,0.0,0.0,2.1,49.93999999999999,0.19,-0.5466170524385808,0.6429372426821746
104,11.8,10.52,8.71,0.725407620732107,10.42,-3.0200000000000014,0.0,0.33,3789.5,-8.458555974859724,-6.137974828190428,-7.1677908817495375,-4.650621231335606,0.5801403136346757,1.2799020514780128,215.9666205746332,0.1147814609322989,-10.72,10.450928388011013,6.137974828190429,8.381637214950915,0.08,0.0672972972972973,2.378108108108108,2.39,11.98648648648649,12.52,12.412,0.3152452174334803,-0.9789058831185908,-0.2042390513221955,0.9999851589344608,-12.255901656644756,-2.557072922553888,0.495,0.4950000000000001,0.0,0.0,2.28,55.44500000000001,0.2,-0.5425167172453191,0.6723907173990521
105,14.29,12.942432432432431,11.93,0.717320107989812,13.14,-0.0399999999999991,0.0,0.5999999999999996,4660.499999999999,-6.214182798163522,-11.32032374313764,-5.578955868828508,-9.848095597287122,0.5464259263027654,0.9781240279394108,241.2358388976168,0.0665738720352876,6.650000000000006,12.913783237240636,11.32032374313764,13.15596258027758,-0.13,-0.1348648648648648,0.8489189189189189,0.9,13.462162162162162,13.72,13.664,0.149957383768444,-0.9637822720169908,-0.2664434632035929,0.9999341913036864,-13.223092772073114,-3.655604315153295,0.495,0.4950000000000001,0.0,0.0,2.03,48.260000000000005,0.19,-0.5283426764440681,0.6244790962948854
106,8.33,3.88,0.51,1.5826611185646209,3.9,2.7300000000000004,0.0,1.1100000000000003,1365.95,-2.578177205175392,0.0996096330129524,0.297757785375608,2.6441896310357187,1.613779717188344,2.88062692140665,177.78743898935468,0.9033346141692374,96.86,2.5801007306450208,-0.0996096330129518,8.138479794885244,-0.21,-0.2178378378378378,1.921621621621621,1.93,15.732702702702705,16.0,15.948,0.1597235559240393,-0.9471950027630004,-0.3206576204138683,0.9999998413943296,-15.155120044208005,-5.130521926621894,0.499,0.4989999999999998,0.0,0.0,1.99,47.78,0.18,-0.593864575994456,0.6034387700172825
107,9.66,7.508378378378377,5.76,1.337455255151553,7.3,-2.3000000000000007,0.0,0.3199999999999994,2696.5,-6.743156335180484,-2.954354377306272,-5.686708341758076,0.4975359822399519,0.8186581013088597,1.8154790547402009,203.6594918470329,0.1984647241622593,-36.94999999999999,7.361954030513464,2.9543543773062724,5.078924754788054,-0.02,-0.0345945945945945,0.782972972972973,0.85,15.732432432432436,16.0,15.948,0.1601756705452604,-0.9471950027630004,-0.3206576204138683,0.9999998413943296,-15.155120044208005,-5.130521926621893,0.499,0.4989999999999998,0.0,0.0,1.98,49.040000000000006,0.17,-0.5452180375594154,0.5626153318985921
108,22.69,17.22108108108108,10.54,3.0727431039081425,18.09,2.140000000000001,67.56756756756756,2.130000000000001,6255.699999999999,9.340148794892448,-14.121853728161948,14.368347256135015,-4.177495772824504,3.3248017876658555,2.878879057234845,303.48052243383125,0.1842655889711279,-43.78999999999997,16.93118815176101,14.121853728161948,17.560942375827025,-0.12,-0.1199999999999999,1.3275675675675678,1.33,9.818378378378378,10.6,10.534,0.4828883454040902,-0.4938354570877719,-0.7650433640287291,0.9105848711248627,-5.234655845130382,-8.109459658704528,0.521,0.5210000000000001,0.0,0.0,2.35,57.76999999999999,0.21,-0.6016374899618564,0.6825157562190172
109,17.5,16.442972972972974,14.7,0.747192456357201,16.55,-2.8000000000000007,78.37837837837837,0.1700000000000017,5922.900000000001,-11.957154648913471,-11.003004239602364,-7.652270841659472,-8.293854266933202,2.239884003027581,1.3685491642601373,222.62034078603224,0.1539387617650361,30.340000000000003,16.249296895396448,11.00300423960237,12.565064302080858,-0.08,-0.08,0.7878378378378379,0.83,10.2272972972973,11.26,11.142,0.728369703603761,-0.8721473944430708,-0.4869503211513691,0.9988802194974424,-9.820379661428976,-5.483060616164416,0.298,0.298,0.0,0.0,1.69,41.42,0.1699999999999999,-0.608865235971967,0.5055069994725147
110,15.43,14.537297297297297,13.4,0.5572356900962282,14.57,-2.03,0.0,0.1000000000000014,5234.65,-10.316942511155718,-10.195148935160947,-9.674791855766362,-8.392845221203324,0.3132252757204257,1.07937466264905,224.6598018350004,0.067216042080384,-12.389999999999986,14.504494634030014,10.195148935160947,12.020120737646396,-0.05,-0.0583783783783783,1.5575675675675675,1.64,15.09378378378378,15.93,15.93,0.659190131089827,-0.9248194604982408,-0.380382060214969,0.9999907730822528,-14.732374005736975,-6.059486219224456,0.307,0.307,0.0,0.0,2.44,60.13999999999999,0.21,-0.5807718144390018,0.7007463411419377
111,15.33,11.066486486486488,7.95,2.40011285344603,10.9,-7.109999999999999,0.0,0.25,3976.85,-5.57006895792384,-9.02591206130071,0.0702975146937178,-7.850378185678095,3.910455005817306,0.6657700638980646,238.32044340447223,0.2914683114374202,56.890000000000015,10.606260261485216,9.02591206130071,9.827046348704515,0.13,0.1216216216216216,2.295945945945946,2.32,10.579189189189188,11.26,11.116,0.3771685290988444,-0.9956182417431988,-0.0887107981305423,0.9995625488166194,-11.21066140202842,-0.9988835869499072,0.332,0.3320000000000001,0.0,0.0,2.19,54.135,0.19,-0.5462784990161234,0.6251311038535143
112,11.54,10.117567567567567,9.08,0.7508640262891572,9.95,-2.459999999999999,0.0,0.0900000000000016,3640.4,1.755630045118318,-9.94352305114747,2.7546320297437945,-9.076235143199156,0.7419475318614891,0.6500743082230616,280.0129569488613,0.0632953993568024,-12.160000000000023,10.097320809205936,9.943523051147467,11.20640898685701,0.1,0.0891891891891892,5.205675675675676,5.45,12.397027027027027,12.61,12.568,0.1343224209990771,-0.977450180381032,-0.2109414281818777,0.9999525695003352,-12.325646774604811,-2.6599714093734788,0.332,0.3320000000000001,0.0,0.0,2.04,51.975,0.18,-0.5796242189768123,0.5493881316620364
113,12.55,11.28972972972973,9.66,0.8940690053980398,11.39,2.369999999999999,0.0,0.1000000000000014,4068.75,-11.225726049998952,1.1096180268904758,-9.656600902902044,2.075668023979135,0.8539052499548537,0.529173946477788,174.3548794535795,0.0405899579566193,-0.8400000000000034,11.280433392171837,-1.109618026890474,-0.2562401258027768,0.73,0.7154054054054054,7.451621621621621,7.54,18.11216216216216,18.65,18.542,0.3143000385682027,-0.9834902284714624,-0.1809166812413354,0.9999919374926122,-18.342092760992774,-3.374096105150905,0.357,0.3569999999999999,0.0,0.0,1.67,40.50000000000001,0.1699999999999999,-1.068144052155463,0.5632842232329698
114,11.76,10.885675675675676,9.77,0.6313415169541354,10.92,1.83,0.0,0.0700000000000002,3920.85,-5.173868707488861,-9.313578757674811,-2.807146678491081,-6.199999364545284,1.618075725382978,1.6633373969851748,240.94700230212896,0.2073400873032425,36.35000000000002,10.654185406578202,9.313578757674817,11.420049366155844,-0.06,-0.0599999999999999,0.9032432432432432,0.92,15.920000000000002,16.82,16.64,0.5338539126015657,-0.9834650270175912,-0.180878372951884,0.9999602217930632,-16.541881754435884,-3.042374233050689,0.357,0.3569999999999999,0.0,0.0,1.57,39.005,0.16,-0.6579805602355631,0.4547636026097327
115,4.14,3.457297297297297,2.77,0.4076276032921082,3.46,1.3699999999999997,0.0,0.04,1244.65,0.4382656710824014,-3.427969734412986,0.493855072071986,-2.725620510597316,0.0472787833483112,0.4168648258239407,277.28573605524224,0.0287143926781412,-5.579999999999984,3.4558722919837104,3.427969734412986,4.126137924588452,0.23,0.1948648648648648,4.32,4.47,9.079999999999998,9.08,9.08,1.7763568394002505e-15,-0.928630901590269,-0.3709533904189406,0.999980884443129,-8.431968586439643,-3.3682567850039806,0.357,0.3569999999999999,0.0,0.0,2.33,57.42000000000001,0.21,-0.5488125416407267,0.6703280271541036
116,23.37,19.42648648648649,15.58,3.053762602692155,19.38,-7.610000000000001,86.48648648648648,0.5999999999999979,6993.950000000001,-8.016712429194792,-15.596186104629949,0.5192753994009895,-8.638319467825694,8.493226402808258,2.658994044977407,242.7960433985168,0.452516804751063,70.04000000000002,17.535925957378428,15.596186104629952,19.180891197245824,0.15,0.1459459459459459,2.0264864864864864,2.15,10.63081081081081,12.2,12.02,1.100578173306559,-0.9361193368875969,-0.331387079756324,0.993044213277686,-11.42065591002868,-4.042922373027152,0.515,0.5150000000000001,0.0,0.0,2.36,57.26499999999999,0.21,-0.6078085923360045,0.708976669706739
117,23.37,19.42648648648649,15.58,3.053762602692155,19.38,-7.610000000000001,86.48648648648648,0.5999999999999979,6993.950000000001,-8.016712429194792,-15.596186104629949,0.5192753994009895,-8.638319467825694,8.493226402808258,2.658994044977407,242.7960433985168,0.452516804751063,70.04000000000002,17.535925957378428,15.596186104629952,19.180891197245824,0.1,0.0872972972972973,3.7959459459459457,3.91,10.63081081081081,12.2,12.02,1.100578173306559,-0.9361193368875969,-0.331387079756324,0.993044213277686,-11.42065591002868,-4.042922373027152,0.515,0.5150000000000001,0.0,0.0,2.36,57.26499999999999,0.21,-0.6078085923360045,0.708976669706739
118,23.37,19.42648648648649,15.58,3.053762602692155,19.38,-7.610000000000001,86.48648648648648,0.5999999999999979,6993.950000000001,-8.016712429194792,-15.596186104629949,0.5192753994009895,-8.638319467825694,8.493226402808258,2.658994044977407,242.7960433985168,0.452516804751063,70.04000000000002,17.535925957378428,15.596186104629952,19.180891197245824,-0.05,-0.0608108108108108,0.4708108108108108,0.51,10.63081081081081,12.2,12.02,1.100578173306559,-0.9361193368875969,-0.331387079756324,0.993044213277686,-11.42065591002868,-4.042922373027152,1.515,1.515,0.0,0.0,2.36,57.26499999999999,0.21,-0.6078085923360045,0.708976669706739
119,12.05,10.075675675675676,9.17,0.8651434517529621,9.67,2.880000000000001,0.0,0.1600000000000001,3621.9,5.815743805309285,-7.922855201251233,8.896968579002419,-6.752079669536743,2.2752981905478946,0.7044296335447339,306.28039891928216,0.2229942316421777,38.78999999999997,9.828250635234484,7.922855201251233,9.062054257864888,-0.1,-0.1072972972972973,1.004054054054054,1.08,21.05864864864865,21.35,21.288,0.1933651099382126,-0.9788476553118762,-0.203884425844585,0.999855785306828,-20.89839744090856,-4.35293249178189,0.462,0.462,0.0,0.0,2.13,54.74999999999999,0.19,-0.6148278321004278,0.5685485730457379
120,13.95,13.108648648648648,12.56,0.409483274661986,12.99,1.3899999999999988,0.0,0.0600000000000005,4717.65,-10.887980765649374,-7.245453840680143,-10.149089779920663,-6.350422946801857,0.334953631415392,0.9205571683335116,213.64195131170175,0.0679657874911546,9.539999999999992,13.078406879684442,7.245453840680144,9.570709307000705,-0.08,-0.087027027027027,1.48027027027027,1.52,18.070270270270264,19.54,19.54,1.672760279890997,-0.8798575482554993,-0.4751741056649605,0.999969867504353,-17.192416492912457,-9.284902024693327,0.551,0.5509999999999998,0.0,0.0,2.06,49.7,0.19,-0.5304095543974303,0.6114256651848609
121,16.1,15.399729729729728,13.29,0.6491553201327737,15.83,2.030000000000001,21.62162162162162,0.3800000000000008,5554.85,-10.773753511947987,-10.863315963429176,-8.520226776490295,-6.469476575180772,1.1367462485820912,1.481717883811268,225.2371634093569,0.1140785652239343,27.080000000000013,15.299849622055335,10.863315963429176,12.732169323299852,0.07,0.061081081081081,3.302162162162162,3.34,11.18432432432433,11.91,11.766,0.4220704471783118,-0.7949061351870789,-0.6053683915874332,0.999172984668428,-9.46733207007811,-7.209937543806329,0.599,0.599,0.0,0.0,2.23,55.305,0.19,-0.5480672732465267,0.6335705859358046
122,17.08,16.08486486486487,15.26,0.4969127479103273,16.07,0.8399999999999999,54.054054054054056,0.2200000000000006,5794.2,-15.15430030982708,-5.165026175674228,-14.075198057054427,-1.808929118337263,0.662058502182204,1.4836324557865368,198.82060274647105,0.0963878606160917,22.51000000000002,16.010318962338793,5.165026175674231,7.9596608522098915,0.37,0.3689189189189189,2.592972972972973,2.73,10.357837837837836,13.56,13.244,1.7239475992775373,-0.4547976889309245,-0.7899502190720791,0.9115164762465544,-6.167056661903336,-10.711724970617391,0.608,0.6080000000000001,0.0,0.0,1.98,49.245,0.18,-0.6624062528770759,0.5690431269689679
123,25.87,21.92648648648649,18.08,3.053762602692155,21.88,-7.610000000000003,100.0,0.5999999999999979,7893.950000000001,-8.907000645537012,-17.677818209923824,0.6025994365320855,-9.569574261683574,9.409553065377706,3.1171572983738653,243.25866716218087,0.4522579877913718,70.04000000000002,19.79494675826917,17.677818209923828,21.597838172705227,0.31,0.3018918918918919,0.4799999999999999,0.48,10.63081081081081,12.2,12.02,1.100578173306559,-0.9361193368875969,-0.331387079756324,0.993044213277686,-11.42065591002868,-4.042922373027152,0.615,0.6149999999999998,0.0,0.0,2.36,57.26499999999999,0.21,-0.6078085923360045,0.708976669706739
124,10.83,6.38,3.01,1.5826611185646209,6.4,2.7300000000000004,0.0,1.1100000000000012,2265.9500000000003,-4.164485850498304,0.1143092317182398,0.8810435557119726,4.429545760182172,2.5056882943272503,4.424334231094099,178.42770688161943,0.923253707415288,96.86,4.166054368279007,-0.1143092317182388,10.581000741729556,0.17,0.1594594594594594,3.79054054054054,3.95,15.732702702702705,16.0,15.948,0.1597235559240393,-0.9471950027630004,-0.3206576204138683,0.9999998413943296,-15.155120044208005,-5.130521926621894,0.599,0.599,0.0,0.0,1.99,47.78,0.18,-0.593864575994456,0.6034387700172825
125,25.19,19.72108108108108,13.04,3.0727431039081425,20.59,2.140000000000001,86.48648648648648,2.130000000000001,7155.699999999999,10.679977233412744,-16.17285233013592,15.95146176209965,-5.168362891615894,3.6413267186559546,3.0790360047576537,303.4393554269784,0.1865212626016273,-43.78999999999997,19.380997554269424,16.17285233013592,19.4958192352174,-0.02,-0.0243243243243243,0.6054054054054053,0.71,9.818378378378378,10.6,10.534,0.4828883454040902,-0.4938354570877719,-0.7650433640287291,0.9105848711248627,-5.234655845130382,-8.109459658704528,0.621,0.6209999999999998,0.0,0.0,2.35,57.76999999999999,0.21,-0.6016374899618564,0.6825157562190172
126,14.55,12.575675675675676,11.67,0.8651434517529621,12.17,2.880000000000001,0.0,0.1600000000000001,4521.9,7.228806079413051,-9.908303615106066,10.742812682529893,-8.48338214890514,2.744562499312811,0.9661007796160184,306.1133874907992,0.223674426783282,38.78999999999997,12.264995632403748,9.908303615106066,11.532625211481273,0.03,0.0251351351351351,2.058108108108108,2.06,21.05864864864865,21.35,21.288,0.1933651099382126,-0.9788476553118762,-0.203884425844585,0.999855785306828,-20.89839744090856,-4.35293249178189,0.562,0.5620000000000002,0.0,0.0,2.13,54.74999999999999,0.19,-0.6148278321004278,0.5685485730457379
127,16.45,15.608648648648652,15.06,0.409483274661986,15.49,1.3899999999999988,21.62162162162162,0.0600000000000022,5617.65,-12.966861713163992,-8.624006004460643,-11.967923073813257,-7.565117466083008,0.4155319217933291,1.054485731467454,213.6271014236872,0.0677870073366246,9.539999999999992,15.572828331850689,8.624006004460645,11.285890186391512,0.13,0.1237837837837837,3.458918918918919,3.6,18.070270270270264,19.54,19.54,1.672760279890997,-0.8798575482554993,-0.4751741056649605,0.999969867504353,-17.192416492912457,-9.284902024693327,0.651,0.651,0.0,0.0,2.06,49.7,0.19,-0.5304095543974303,0.6114256651848609
128,18.6,17.899729729729728,15.79,0.6491553201327736,18.33,2.030000000000001,97.29729729729728,0.3800000000000025,6454.85,-12.525959040232404,-12.622624408616392,-9.910603208685188,-7.686458624688065,1.3227214087974164,1.6857752706567526,225.22023070876284,0.1144573809578841,27.080000000000013,17.782865259529416,12.622624408616394,14.809873194595522,0.03,0.0175675675675675,1.724054054054054,1.83,11.18432432432433,11.91,11.766,0.4220704471783118,-0.7949061351870789,-0.6053683915874332,0.999172984668428,-9.46733207007811,-7.209937543806329,0.699,0.6990000000000002,0.0,0.0,2.23,55.305,0.19,-0.5480672732465267,0.6335705859358046
129,19.58,18.58486486486487,17.76,0.4969127479103271,18.57,0.8399999999999999,100.0,0.2200000000000024,6694.2,-17.509807465922627,-5.967148076051776,-16.255371238134728,-2.104505771660345,0.7178890669770437,1.7112994935518853,198.8185405127985,0.0964317335866643,22.51000000000002,18.498654374175658,5.96714807605178,9.167866810347398,-0.05,-0.0554054054054054,1.856216216216216,2.01,10.357837837837836,13.56,13.244,1.7239475992775373,-0.4547976889309245,-0.7899502190720791,0.9115164762465544,-6.167056661903336,-10.711724970617391,0.708,0.7079999999999997,0.0,0.0,1.98,49.245,0.18,-0.6624062528770759,0.5690431269689679
130,22.5,18.522702702702706,15.5,2.2183261874161966,18.15,-7.0,86.48648648648648,0.2699999999999996,6663.400000000001,8.955301931189545,-16.204714617540645,10.583908329541687,-13.348381785389083,0.6714911895116763,2.1841194001684165,298.92660163539887,0.0295919351745581,2.490000000000009,18.51459447340672,16.204714617540645,19.85524828532391,0.03,0.0299999999999999,0.3775675675675676,0.41,13.205675675675677,13.33,13.33,0.1063279104631629,-0.9316449648170824,-0.3624257976661398,0.9996573409338624,-12.418827381011706,-4.831135882889645,0.718,0.718,0.0,0.0,2.41,60.005,0.22,-0.5945809536354988,0.679361729409608
131,13.33,8.879999999999999,5.51,1.5826611185646209,8.9,2.7300000000000004,0.0,1.1100000000000012,3165.9500000000003,-5.750794495821216,0.1290088304235266,1.612807306303312,6.4053132371875785,3.43781313452593,6.037580347854791,178.7148867981053,0.9318926732166596,96.86,5.752241355462655,-0.1290088304235254,13.023521688573869,-0.1,-0.1075675675675675,0.387027027027027,0.4,15.732702702702705,16.0,15.948,0.1597235559240393,-0.9471950027630004,-0.3206576204138683,0.9999998413943296,-15.155120044208005,-5.130521926621894,0.699,0.6990000000000002,0.0,0.0,1.99,47.78,0.18,-0.593864575994456,0.6034387700172825
132,27.69,22.22108108108108,15.54,3.0727431039081425,23.09,2.140000000000001,97.29729729729728,2.1300000000000026,8055.699999999999,12.019805671933035,-18.2238509321099,17.534576268064285,-6.159230010407285,3.969629888415007,3.29784201513662,303.4074277905698,0.1882495456484509,-43.78999999999997,21.830814716514737,18.2238509321099,21.43069609460777,-0.09,-0.0956756756756756,3.0764864864864863,3.17,9.818378378378378,10.6,10.534,0.4828883454040902,-0.4938354570877719,-0.7650433640287291,0.9105848711248627,-5.234655845130382,-8.109459658704528,0.721,0.721,0.0,0.0,2.35,57.76999999999999,0.21,-0.6016374899618564,0.6825157562190172
133,8.85,8.524864864864863,8.06,0.2471964053532663,8.57,0.6500000000000004,0.0,0.0400000000000009,3070.3499999999995,4.843023243385658,7.015292042462342,5.055447228993102,7.346470113445275,0.1136866927033392,0.2287045822016086,55.38065058254313,0.0075335274267605,-0.2099999999999795,8.524622958055634,-7.015292042462344,-6.580506752516659,0.06,0.0545945945945945,1.920540540540541,2.02,12.763783783783785,12.83,12.814,0.0418718347800183,-0.9937007700843172,-0.1120452412908202,0.9999976782783464,-12.749180880181788,-1.437540445761224,0.7,0.6999999999999998,0.0,0.0,2.5,61.9,0.21,-0.5425493793789867,0.7105648531405326
134,8.34,8.12945945945946,7.85,0.1420686158154144,8.14,-0.4900000000000002,0.0,0.0299999999999993,2926.95,6.039356104614447,5.42833277883832,6.267639298336039,6.032562125069745,0.1515127454669563,0.3804202497256206,41.95004073523624,0.0472677981948186,-9.310000000000002,8.12038292915761,-5.428332778838321,-4.726436038491763,0.05,0.0402702702702702,2.451621621621622,2.53,12.571891891891893,12.75,12.724,0.1179747530901888,-0.99841711552181,-0.0538500567035121,0.99986827391105,-12.729818222903075,-0.6865882229697795,0.7,0.6999999999999998,0.0,0.0,2.27,54.08,0.21,-0.5526432543981156,0.7005956976951302
135,7.27,7.062972972972974,6.68,0.1683764261740979,7.12,-0.5899999999999999,0.0,0.04,2543.55,6.444589287704458,2.8833390404568124,6.525412001951741,3.311811475587658,0.0935725827197358,0.242501340580902,24.1039627925472,0.0280419311921929,-5.060000000000002,7.060196534758608,-2.8833390404568138,-2.506695374082344,0.5,0.4951351351351351,7.898108108108109,8.19,11.61216216216216,11.84,11.804,0.1519092035917034,-0.999716634970898,-0.0232199379455117,0.9999862577834404,-11.836644958055432,-0.2749240652748585,0.7,0.6999999999999998,0.0,0.0,2.56,63.44500000000001,0.22,-0.5643117054839677,0.7248584154337506
136,6.25,5.7532432432432445,5.27,0.2898187136447034,5.74,-0.9800000000000004,0.0,0.04,2071.1000000000004,5.570821125146815,1.4309486158803577,5.970489763264648,1.848175312775292,0.258638800572865,0.1877411086283242,14.405836068950302,0.0234172370418181,-2.2700000000000102,5.751666015136131,-1.4309486158803586,-1.213472253921253,-0.01,-0.0186486486486486,0.5656756756756757,0.62,11.860810810810811,12.01,11.99,0.1091336492409188,-0.9997947204749028,0.0202349933415845,0.9999994690223704,-12.007534592903582,0.24302227003243,0.7,0.6999999999999998,0.0,0.0,2.25,53.84,0.21,-0.549547546534164,0.6850848640867279
137,4.33,3.923243243243244,3.73,0.1910717150500933,3.82,-0.6000000000000001,0.0,0.04,1411.3,3.340865350345612,1.9858296412099967,3.9975002400992072,2.7797574737404838,0.4343591076817742,0.3671204958480324,30.72749405195875,0.1371790861420768,25.579999999999984,3.886502367559826,-1.9858296412099972,-1.6639987471169522,-0.11,-0.1175675675675675,1.3324324324324326,1.35,15.954594594594592,16.75,16.714,0.8852258670229068,-0.9924688370261372,-0.1188794667115341,0.999563264667941,-16.6238530201878,-1.9912310674181972,0.7,0.6999999999999998,0.0,0.0,2.44,61.07,0.2099999999999999,-0.5597555586752276,0.6840742893202351
138,28.04,23.06324324324324,18.61,3.6615253460479615,22.55,-9.25,100.0,0.7199999999999989,8301.05,8.115044955383054,-18.30456408016683,15.958797369802287,-10.378305938563322,9.830218203490816,6.912000147257875,293.9093623914058,0.5317337565564509,80.82,20.022762566459747,18.30456408016683,27.360193530747683,-0.21,-0.2154054054054054,1.4064864864864866,1.54,12.866216216216216,14.66,14.484,1.306328362659399,-0.8472437305745384,0.5135464611962953,0.9907330148960916,-12.420593090222733,7.52859112113769,0.91,0.9099999999999998,0.0,0.0,2.36,57.55,0.2,-0.5349051856466358,0.6926267212707444
